Bin,Chromosome,Position,FC_Sbe_vs_Wte,FC_sbg_vs_wtg
LinJ27-380000-385000,27,382500,9.17E-05,-0.010330538
LinJ04-360000-365000,4,362500,-0.082269266,-0.010330538
LinJ07-225000-230000,7,227500,-0.066268452,-0.010349982
LinJ10-120000-125000,10,122500,0.014141198,-0.010353142
LinJ06-370000-375000,6,372500,-0.079210625,-0.010367883
LinJ14-25000-30000,14,27500,-0.06791698,-0.010426617
LinJ14-290000-295000,14,292500,0.075328256,-0.010498922
LinJ30-565000-570000,30,567500,0.031047859,-0.010616538
LinJ09-415000-420000,9,417500,-0.163386924,-0.010664249
LinJ09-125000-130000,9,127500,0.060935466,-0.01068506
LinJ25-610000-615000,25,612500,-0.023527406,-0.010700168
LinJ11-345000-350000,11,347500,-0.015735638,-0.010744845
LinJ17-545000-550000,17,547500,0.003739804,-0.010780316
LinJ05-180000-185000,5,182500,-0.056856577,-0.010888628
LinJ20-340000-345000,20,342500,-0.089242782,-0.010917222
LinJ27-880000-885000,27,882500,0.01073625,-0.010962051
LinJ19-245000-250000,19,247500,-0.023339494,-0.010974273
LinJ19-555000-560000,19,557500,0.019920235,-0.010982836
LinJ01-15000-20000,1,17500,0.011389804,-0.011039108
LinJ15-625000-630000,15,627500,0.035209722,-0.011066251
LinJ27-930000-935000,27,932500,0.034814703,-0.011127616
LinJ25-145000-150000,25,147500,0.003113807,-0.011127616
LinJ09-365000-370000,9,367500,-0.063949096,-0.011156407
LinJ13-345000-350000,13,347500,0.042304585,-0.01117888
LinJ29-975000-980000,29,977500,0.044891553,-0.011205952
LinJ24-810000-815000,24,812500,0.062611575,-0.011239692
LinJ09-190000-195000,9,192500,0.004717236,-0.011261284
LinJ13-515000-520000,13,517500,0.008674688,-0.011268797
LinJ35-1125000-1130000,35,1127500,0.062955226,-0.011310469
LinJ29-910000-915000,29,912500,-0.011837977,-0.011390758
LinJ30-535000-540000,30,537500,0.014763784,-0.011419975
LinJ04-130000-135000,4,132500,-0.016864048,-0.011422081
LinJ30-1275000-1280000,30,1277500,0.014594051,-0.011427626
LinJ35-1195000-1200000,35,1197500,-0.008841608,-0.011429134
LinJ35-1180000-1185000,35,1182500,0.016656323,-0.011463201
LinJ29-370000-375000,29,372500,0.023618942,-0.01147571
LinJ02-10000-15000,2,12500,0.064784727,-0.011684907
LinJ25-545000-550000,25,547500,-0.017045169,-0.011741832
LinJ36-2440000-2445000,36,2442500,0.035952078,-0.011763889
LinJ13-190000-195000,13,192500,0.012807765,-0.011772969
LinJ22-435000-440000,22,437500,0,-0.011971553
LinJ27-165000-170000,27,167500,-0.014362208,-0.011972551
LinJ33-440000-445000,33,442500,0.0038737,-0.011975821
LinJ33-410000-415000,33,412500,-0.057963117,-0.011978768
LinJ04-395000-400000,4,397500,-0.051686145,-0.011983542
LinJ20-395000-400000,20,397500,0.000231082,-0.012035943
LinJ19-665000-670000,19,667500,-0.038080576,-0.012089199
LinJ22-20000-25000,22,22500,0.002410425,-0.012100082
LinJ36-1875000-1880000,36,1877500,-0.065553322,-0.012155526
LinJ20-700000-705000,20,702500,-0.040590265,-0.012223207
LinJ25-460000-465000,25,462500,0.018323548,-0.012235006
LinJ35-600000-605000,35,602500,-0.002580849,-0.012264238
LinJ36-2445000-2450000,36,2447500,0.025956271,-0.012342194
LinJ36-1100000-1105000,36,1102500,0.049030084,-0.012352898
LinJ28-800000-805000,28,802500,-0.025881263,-0.012357054
LinJ17-125000-130000,17,127500,0.056671584,-0.01238448
LinJ33-230000-235000,33,232500,-0.093792894,-0.01245372
LinJ34-595000-600000,34,597500,-0.000548643,-0.0124655
LinJ14-145000-150000,14,147500,-0.033401954,-0.012529091
LinJ01-10000-15000,1,12500,-0.08156005,-0.012538194
LinJ33-560000-565000,33,562500,-0.043742591,-0.012617759
LinJ06-325000-330000,6,327500,-0.048979648,-0.012662829
LinJ36-1355000-1360000,36,1357500,0.079368216,-0.012667807
LinJ19-185000-190000,19,187500,0.01069305,-0.012713253
LinJ25-205000-210000,25,207500,-0.030971643,-0.012716075
LinJ22-10000-15000,22,12500,-0.02013812,-0.012722576
LinJ30-410000-415000,30,412500,0.031126793,-0.012766052
LinJ28-155000-160000,28,157500,0.008064406,-0.012787097
LinJ05-140000-145000,5,142500,-0.000680642,-0.012842688
LinJ35-1170000-1175000,35,1172500,-0.025396393,-0.012903841
LinJ09-370000-375000,9,372500,-0.068871543,-0.012945593
LinJ29-105000-110000,29,107500,0.034738897,-0.013011317
LinJ20-245000-250000,20,247500,0.047434122,-0.013066879
LinJ11-215000-220000,11,217500,-0.044264866,-0.013077196
LinJ06-165000-170000,6,167500,-0.040333306,-0.013110142
LinJ28-350000-355000,28,352500,0.030012526,-0.013112195
LinJ22-470000-475000,22,472500,0.036859453,-0.013125884
LinJ21-625000-630000,21,627500,-0.032044919,-0.013207863
LinJ07-590000-592866,7,591433,0,-0.013324614
LinJ15-365000-370000,15,367500,-0.037013526,-0.013333148
LinJ05-395000-400000,5,397500,-0.074104309,-0.013359443
LinJ24-60000-65000,24,62500,0.044354885,-0.013412263
LinJ14-550000-555000,14,552500,0.055510823,-0.013440689
LinJ29-15000-20000,29,17500,-0.050199828,-0.013505346
LinJ02-150000-155000,2,152500,-0.083696627,-0.013581036
LinJ36-2210000-2215000,36,2212500,0.004809154,-0.013691916
LinJ07-55000-60000,7,57500,-0.053224948,-0.013702571
LinJ24-420000-425000,24,422500,-0.055001779,-0.013724545
LinJ10-135000-140000,10,137500,-0.03420706,-0.013849627
LinJ13-405000-410000,13,407500,0.091683105,-0.013870006
LinJ22-150000-155000,22,152500,-0.023396765,-0.01387753
LinJ16-70000-75000,16,72500,0.059092077,-0.013890209
LinJ14-5000-10000,14,7500,-0.001750482,-0.013910682
LinJ05-315000-320000,5,317500,-0.019565796,-0.013930837
LinJ21-660000-665000,21,662500,0.036591996,-0.013956315
LinJ29-435000-440000,29,437500,0.09146221,-0.013997029
LinJ36-1780000-1785000,36,1782500,0.047032585,-0.013997029
LinJ24-530000-535000,24,532500,-0.114003945,-0.014060904
LinJ29-5000-10000,29,7500,0.050509996,-0.014090606
LinJ07-470000-475000,7,472500,-0.047960989,-0.014130236
LinJ35-410000-415000,35,412500,-0.052762097,-0.014155834
LinJ35-455000-460000,35,457500,-0.081894617,-0.0142328
LinJ15-355000-360000,15,357500,-0.155475367,-0.014346298
LinJ11-350000-355000,11,352500,-0.01286321,-0.014346662
LinJ30-885000-890000,30,887500,-0.014187684,-0.014421859
LinJ06-420000-425000,6,422500,-0.008753291,-0.014462359
LinJ19-310000-315000,19,312500,0.013006505,-0.014563399
LinJ36-25000-30000,36,27500,0.073329856,-0.014586437
LinJ02-170000-175000,2,172500,-0.00225968,-0.014652199
LinJ07-305000-310000,7,307500,-0.017453369,-0.014662659
LinJ36-1300000-1305000,36,1302500,0.002612818,-0.014679619
LinJ30-530000-535000,30,532500,0.023535258,-0.014729534
LinJ35-1995000-2000000,35,1997500,0,-0.014779331
LinJ36-480000-485000,36,482500,-0.030427799,-0.014789247
LinJ28-125000-130000,28,127500,0.069606388,-0.01481304
LinJ34-1460000-1465000,34,1462500,-0.01246314,-0.014827265
LinJ25-625000-630000,25,627500,0.044206245,-0.014834199
LinJ01-70000-75000,1,72500,-0.012148216,-0.014863577
LinJ34-625000-630000,34,627500,0.037921297,-0.014867217
LinJ19-380000-385000,19,382500,0.03103645,-0.014903525
LinJ33-150000-155000,33,152500,0,-0.014907117
LinJ34-620000-625000,34,622500,0.022568683,-0.014911526
LinJ36-75000-80000,36,77500,0.052029952,-0.014945021
LinJ29-300000-305000,29,302500,-0.02716097,-0.015022515
LinJ35-1925000-1930000,35,1927500,0.023947682,-0.015086395
LinJ36-2490000-2495000,36,2492500,-0.065951467,-0.015124108
LinJ30-205000-210000,30,207500,-0.035433511,-0.01518837
LinJ09-275000-280000,9,277500,-0.043030186,-0.015228485
LinJ02-245000-250000,2,247500,-0.037019001,-0.015300575
LinJ28-620000-625000,28,622500,0.028570214,-0.015362598
LinJ25-775000-780000,25,777500,-0.014671468,-0.015382665
LinJ28-940000-945000,28,942500,0.006781291,-0.015458953
LinJ29-120000-125000,29,122500,0.09258634,-0.015522442
LinJ04-410000-415000,4,412500,0.048382575,-0.015533764
LinJ30-165000-170000,30,167500,-0.097453734,-0.015554708
LinJ21-65000-70000,21,67500,-0.07948478,-0.015639409
LinJ33-270000-275000,33,272500,-0.005491915,-0.015712832
LinJ11-405000-410000,11,407500,-0.035126001,-0.015849033
LinJ30-260000-265000,30,262500,-0.015703104,-0.015883152
LinJ16-105000-110000,16,107500,-0.01193145,-0.016033452
LinJ36-790000-795000,36,792500,-0.038180656,-0.01609402
LinJ36-1280000-1285000,36,1282500,0.009725394,-0.016123931
LinJ25-530000-535000,25,532500,-0.037585425,-0.016159178
LinJ09-545000-550000,9,547500,0.049175806,-0.016183195
LinJ19-385000-390000,19,387500,0.101886891,-0.016230721
LinJ14-10000-15000,14,12500,0.062094085,-0.016368446
LinJ34-1135000-1140000,34,1137500,0.008238049,-0.016376893
LinJ30-390000-395000,30,392500,-0.054498951,-0.016388786
LinJ22-685000-690000,22,687500,0.041196243,-0.016426968
LinJ36-1515000-1520000,36,1517500,-0.071561625,-0.016459715
LinJ07-530000-535000,7,532500,-0.00945318,-0.016529549
LinJ06-265000-270000,6,267500,-0.026518587,-0.016673722
LinJ10-315000-320000,10,317500,0.011911811,-0.01668408
LinJ36-510000-515000,36,512500,-0.01254856,-0.016699703
LinJ09-100000-105000,9,102500,-0.014485585,-0.016699703
LinJ29-240000-245000,29,242500,-0.016842176,-0.016730184
LinJ17-135000-140000,17,137500,0.013169212,-0.016770905
LinJ17-570000-575000,17,572500,-0.018303269,-0.016804506
LinJ35-1165000-1170000,35,1167500,0.051829304,-0.016804507
LinJ24-100000-105000,24,102500,0.01122867,-0.01682407
LinJ36-1380000-1385000,36,1382500,0.061029578,-0.016836872
LinJ28-885000-890000,28,887500,-0.026976038,-0.016874494
LinJ19-550000-555000,19,552500,-0.015571277,-0.01691281
LinJ25-690000-695000,25,692500,-0.013047211,-0.017023575
LinJ07-230000-235000,7,232500,-0.02451001,-0.017034718
LinJ36-690000-695000,36,692500,-0.065338738,-0.017082219
LinJ34-1220000-1225000,34,1222500,0.046759591,-0.017150744
LinJ30-760000-765000,30,762500,0.039999867,-0.017153474
LinJ28-950000-955000,28,952500,-0.027581286,-0.01717079
LinJ24-80000-85000,24,82500,0.032019067,-0.017231133
LinJ19-335000-340000,19,337500,-0.037211785,-0.017246594
LinJ30-850000-855000,30,852500,0.001504995,-0.017269323
LinJ27-835000-840000,27,837500,0.066135414,-0.017278418
LinJ19-145000-150000,19,147500,-0.034500264,-0.017344784
LinJ07-410000-415000,7,412500,0,-0.017393054
LinJ15-30000-35000,15,32500,-0.020494159,-0.017439472
LinJ36-1430000-1435000,36,1432500,0.061053811,-0.017476996
LinJ35-1330000-1335000,35,1332500,0,-0.017535502
LinJ10-50000-55000,10,52500,0.032918387,-0.017541009
LinJ29-125000-130000,29,127500,-0.02566248,-0.017562457
LinJ14-415000-420000,14,417500,0.029515033,-0.017579657
LinJ06-385000-390000,6,387500,0.038346892,-0.017584065
LinJ29-1045000-1050000,29,1047500,0.039195055,-0.017594122
LinJ11-245000-250000,11,247500,-0.051167066,-0.017601308
LinJ19-465000-470000,19,467500,0.059812417,-0.017679883
LinJ02-115000-120000,2,117500,-0.049485463,-0.017696163
LinJ34-1470000-1475000,34,1472500,0.072229363,-0.017710661
LinJ29-265000-270000,29,267500,-0.013110996,-0.017815435
LinJ35-1815000-1820000,35,1817500,0.034502003,-0.017820525
LinJ01-210000-215000,1,212500,-0.073253449,-0.017849671
LinJ15-610000-615000,15,612500,0.041268331,-0.017880918
LinJ30-900000-905000,30,902500,0.019807185,-0.017902618
LinJ11-470000-475000,11,472500,0.031716676,-0.017914782
LinJ19-510000-515000,19,512500,-0.062491489,-0.017945218
LinJ28-1065000-1070000,28,1067500,-0.004564472,-0.018013438
LinJ24-250000-255000,24,252500,0.054194196,-0.018072433
LinJ24-470000-475000,24,472500,-0.051329846,-0.01817247
LinJ24-495000-500000,24,497500,0.038322178,-0.018199933
LinJ20-250000-255000,20,252500,0.079987022,-0.018216204
LinJ28-385000-390000,28,387500,-0.008719749,-0.01824891
LinJ22-115000-120000,22,117500,-0.006308423,-0.018266156
LinJ25-200000-205000,25,202500,-0.004932052,-0.018292207
LinJ07-30000-35000,7,32500,-0.028198886,-0.018396981
LinJ02-325000-330000,2,327500,-0.078445207,-0.018528629
LinJ36-1215000-1220000,36,1217500,-0.050314167,-0.018565208
LinJ35-415000-420000,35,417500,-0.025493311,-0.018605636
LinJ34-1165000-1170000,34,1167500,-0.014791745,-0.018651974
LinJ34-1815000-1820000,34,1817500,0.040541845,-0.018712207
LinJ07-80000-85000,7,82500,-0.028110777,-0.018817546
LinJ30-1000000-1005000,30,1002500,0.003246612,-0.018881139
LinJ07-500000-505000,7,502500,-0.014758082,-0.018882052
LinJ30-20000-25000,30,22500,0.065415417,-0.018974708
LinJ36-2415000-2420000,36,2417500,0.064467775,-0.019036257
LinJ35-695000-700000,35,697500,-0.0015847,-0.019072783
LinJ34-1060000-1065000,34,1062500,0.026371081,-0.019117949
LinJ05-60000-65000,5,62500,-0.034196399,-0.019132969
LinJ35-400000-405000,35,402500,-0.047442498,-0.019185986
LinJ20-30000-35000,20,32500,0.133289466,-0.019202208
LinJ30-10000-15000,30,12500,0.000106653,-0.019237337
LinJ30-85000-90000,30,87500,-0.029416935,-0.01925678
LinJ36-1550000-1555000,36,1552500,0.007656218,-0.019262209
LinJ36-1415000-1420000,36,1417500,0.018918783,-0.019290681
LinJ24-705000-710000,24,707500,-0.059376128,-0.019297462
LinJ09-530000-535000,9,532500,0.000162887,-0.019316778
LinJ24-200000-205000,24,202500,-0.021136488,-0.019336597
LinJ15-445000-450000,15,447500,0.0096879,-0.019354117
LinJ15-430000-435000,15,432500,-0.043402853,-0.019376535
LinJ25-55000-60000,25,57500,0.020728949,-0.019391042
LinJ12-215000-220000,12,217500,0.043420897,-0.019393628
LinJ29-290000-295000,29,292500,-0.078084877,-0.019407693
LinJ04-30000-35000,4,32500,-0.043276919,-0.019519651
LinJ03-215000-220000,3,217500,-0.052784498,-0.01960297
LinJ36-2550000-2555000,36,2552500,-0.054603152,-0.019623254
LinJ21-375000-380000,21,377500,-0.018638356,-0.019697336
LinJ21-75000-80000,21,77500,-0.105521665,-0.019752346
LinJ19-15000-20000,19,17500,0.004514109,-0.019769768
LinJ07-545000-550000,7,547500,-0.000411321,-0.019775624
LinJ21-530000-535000,21,532500,0.01558334,-0.019893192
LinJ05-185000-190000,5,187500,0.020648317,-0.020023302
LinJ16-420000-425000,16,422500,-0.086433955,-0.020065303
LinJ17-105000-110000,17,107500,0.001352829,-0.020076112
LinJ21-425000-430000,21,427500,0.042039454,-0.020096047
LinJ34-580000-585000,34,582500,0.03955128,-0.020101504
LinJ25-140000-145000,25,142500,-0.070276048,-0.020107173
LinJ16-390000-395000,16,392500,-0.037602336,-0.020159206
LinJ27-755000-760000,27,757500,0.002987995,-0.020237728
LinJ30-290000-295000,30,292500,-0.008569838,-0.020238813
LinJ25-435000-440000,25,437500,-0.043554464,-0.020306344
LinJ14-70000-75000,14,72500,-0.032656723,-0.020343788
LinJ33-155000-160000,33,157500,0.022293837,-0.02039251
LinJ16-485000-490000,16,487500,0.009594691,-0.020406794
LinJ29-1040000-1045000,29,1042500,-0.013845082,-0.020566318
LinJ27-185000-190000,27,187500,-0.049257612,-0.020567211
LinJ19-700000-705000,19,702500,0,-0.020621324
LinJ36-1890000-1895000,36,1892500,0.028729033,-0.020645327
LinJ16-380000-385000,16,382500,-0.025821587,-0.020654571
LinJ35-970000-975000,35,972500,-0.062309877,-0.020706713
LinJ35-1050000-1055000,35,1052500,-0.020227107,-0.020753023
LinJ07-505000-510000,7,507500,-0.093660686,-0.020763177
LinJ33-675000-680000,33,677500,0.001021537,-0.020821166
LinJ20-325000-330000,20,327500,0.011990296,-0.020876451
LinJ36-1210000-1215000,36,1212500,-0.001975168,-0.020900176
LinJ20-350000-355000,20,352500,0.096098464,-0.020900879
LinJ30-865000-870000,30,867500,0.004668788,-0.021035029
LinJ22-700000-705000,22,702500,-0.069432428,-0.021093881
LinJ25-300000-305000,25,302500,0.04826551,-0.02109747
LinJ21-590000-595000,21,592500,0.015438882,-0.021107576
LinJ17-250000-255000,17,252500,0.029954882,-0.021141379
LinJ21-290000-295000,21,292500,-0.012693481,-0.021191709
LinJ25-90000-95000,25,92500,0.006532475,-0.021319548
LinJ22-485000-490000,22,487500,0.002693069,-0.021356025
LinJ35-580000-585000,35,582500,0.001871096,-0.021442509
LinJ36-2085000-2090000,36,2087500,0.073982121,-0.02158234
LinJ36-2020000-2025000,36,2022500,0.027139395,-0.021654948
LinJ03-90000-95000,3,92500,-0.000304751,-0.021672507
LinJ34-585000-590000,34,587500,-0.05783643,-0.021711239
LinJ20-330000-335000,20,332500,-0.072735466,-0.021798747
LinJ34-1850000-1852095,34,1851047.5,0,-0.021847679
LinJ36-360000-365000,36,362500,-0.00038356,-0.021861534
LinJ35-1380000-1385000,35,1382500,-0.008461089,-0.0219218
LinJ25-325000-330000,25,327500,-0.040060052,-0.022022564
LinJ16-90000-95000,16,92500,0.011755305,-0.022044686
LinJ16-405000-410000,16,407500,-0.027999683,-0.022050498
LinJ10-505000-510000,10,507500,0.062143979,-0.022071193
LinJ22-705000-710000,22,707500,-0.031681779,-0.022080965
LinJ21-335000-340000,21,337500,-0.072820344,-0.022201265
LinJ36-1790000-1795000,36,1792500,0.027681118,-0.022215978
LinJ36-2690000-2695000,36,2692500,0.01075536,-0.022234146
LinJ36-2070000-2075000,36,2072500,-0.009581658,-0.022311079
LinJ24-185000-190000,24,187500,0.03982442,-0.022320326
LinJ35-210000-215000,35,212500,-0.060289269,-0.022345307
LinJ24-490000-495000,24,492500,-0.063066804,-0.02235421
LinJ19-55000-60000,19,57500,0,-0.022368662
LinJ14-580000-585000,14,582500,-0.122234479,-0.022368662
LinJ35-255000-260000,35,257500,-0.020771172,-0.022387216
LinJ30-930000-935000,30,932500,-0.044765329,-0.022403356
LinJ27-630000-635000,27,632500,0.005851748,-0.022434401
LinJ02-300000-305000,2,302500,-0.066742085,-0.022450719
LinJ16-250000-255000,16,252500,-0.085003206,-0.022472483
LinJ36-940000-945000,36,942500,0.003512952,-0.02256232
LinJ30-100000-105000,30,102500,0,-0.022622608
LinJ16-65000-70000,16,67500,0.059928735,-0.022632216
LinJ30-105000-110000,30,107500,-0.03561895,-0.022682579
LinJ28-600000-605000,28,602500,-0.039107695,-0.022845982
LinJ22-610000-615000,22,612500,0.010578228,-0.022994148
LinJ09-270000-275000,9,272500,-0.780127499,-0.023162591
LinJ14-185000-190000,14,187500,-0.031682578,-0.023174099
LinJ28-1020000-1025000,28,1022500,-0.030289766,-0.023278059
LinJ28-170000-175000,28,172500,0.067093601,-0.023331818
LinJ06-450000-455000,6,452500,-0.069896744,-0.023350012
LinJ36-650000-655000,36,652500,0.011952687,-0.023362218
LinJ06-435000-440000,6,437500,0.045853819,-0.023381118
LinJ36-2080000-2085000,36,2082500,0.027993545,-0.023414303
LinJ03-165000-170000,3,167500,-0.030327087,-0.023441376
LinJ24-280000-285000,24,282500,0.066627185,-0.023499536
LinJ07-425000-430000,7,427500,0.033046182,-0.023544359
LinJ13-85000-90000,13,87500,-0.003623929,-0.023574729
LinJ06-20000-25000,6,22500,0.031689212,-0.023742084
LinJ29-900000-905000,29,902500,0.041101546,-0.023768214
LinJ35-725000-730000,35,727500,-0.046646576,-0.023855266
LinJ28-370000-375000,28,372500,-0.00163463,-0.023867496
LinJ17-675000-680000,17,677500,0.060562381,-0.023926987
LinJ36-865000-870000,36,867500,0.040739469,-0.023982404
LinJ34-1765000-1770000,34,1767500,-0.017042095,-0.024036369
LinJ33-455000-460000,33,457500,4.85E-05,-0.024039917
LinJ16-325000-330000,16,327500,-0.067545578,-0.024074951
LinJ30-1345000-1350000,30,1347500,-0.026126503,-0.024087357
LinJ36-1345000-1350000,36,1347500,0.004965411,-0.024129495
LinJ36-1140000-1145000,36,1142500,-2.944144477,-0.024129495
LinJ15-375000-380000,15,377500,-0.05196043,-0.024151149
LinJ17-455000-460000,17,457500,0.007350924,-0.024152648
LinJ07-105000-110000,7,107500,-0.016001011,-0.024189748
LinJ10-110000-115000,10,112500,-0.053694736,-0.024238384
LinJ34-415000-420000,34,417500,-0.008447032,-0.02429187
LinJ01-110000-115000,1,112500,-0.062079216,-0.024322192
LinJ35-350000-355000,35,352500,-0.01894223,-0.024357706
