GeneID	Chr	start	end	Strand
LinJ30-125000-130000	LinJ30	125000	130000	+
LinJ30-130000-135000	LinJ30	130000	135000	+
LinJ30-135000-140000	LinJ30	135000	140000	+
LinJ30-140000-145000	LinJ30	140000	145000	+
LinJ30-145000-150000	LinJ30	145000	150000	+
LinJ30-150000-155000	LinJ30	150000	155000	+
LinJ30-155000-160000	LinJ30	155000	160000	+
LinJ30-160000-165000	LinJ30	160000	165000	+
LinJ30-165000-170000	LinJ30	165000	170000	+
LinJ30-170000-175000	LinJ30	170000	175000	+
LinJ30-175000-180000	LinJ30	175000	180000	+
LinJ30-180000-185000	LinJ30	180000	185000	+
LinJ30-185000-190000	LinJ30	185000	190000	+
LinJ30-190000-195000	LinJ30	190000	195000	+
LinJ30-195000-200000	LinJ30	195000	200000	+
LinJ30-200000-205000	LinJ30	200000	205000	+
LinJ30-205000-210000	LinJ30	205000	210000	+
LinJ30-210000-215000	LinJ30	210000	215000	+
LinJ30-215000-220000	LinJ30	215000	220000	+
LinJ30-220000-225000	LinJ30	220000	225000	+
LinJ30-225000-230000	LinJ30	225000	230000	+
LinJ30-230000-235000	LinJ30	230000	235000	+
LinJ30-235000-240000	LinJ30	235000	240000	+
LinJ30-240000-245000	LinJ30	240000	245000	+
LinJ30-245000-250000	LinJ30	245000	250000	+
LinJ30-250000-255000	LinJ30	250000	255000	+
LinJ30-255000-260000	LinJ30	255000	260000	+
LinJ30-260000-265000	LinJ30	260000	265000	+
LinJ30-265000-270000	LinJ30	265000	270000	+
LinJ30-270000-275000	LinJ30	270000	275000	+
LinJ30-275000-280000	LinJ30	275000	280000	+
LinJ30-280000-285000	LinJ30	280000	285000	+
LinJ30-285000-290000	LinJ30	285000	290000	+
LinJ30-290000-295000	LinJ30	290000	295000	+
LinJ30-295000-300000	LinJ30	295000	300000	+
LinJ30-300000-305000	LinJ30	300000	305000	+
LinJ30-305000-310000	LinJ30	305000	310000	+
LinJ30-310000-315000	LinJ30	310000	315000	+
LinJ30-315000-320000	LinJ30	315000	320000	+
LinJ30-320000-325000	LinJ30	320000	325000	+
LinJ30-325000-330000	LinJ30	325000	330000	+
LinJ30-330000-335000	LinJ30	330000	335000	+
LinJ30-335000-340000	LinJ30	335000	340000	+
LinJ30-340000-345000	LinJ30	340000	345000	+
LinJ30-345000-350000	LinJ30	345000	350000	+
LinJ30-350000-355000	LinJ30	350000	355000	+
LinJ30-355000-360000	LinJ30	355000	360000	+
LinJ30-360000-365000	LinJ30	360000	365000	+
LinJ30-365000-370000	LinJ30	365000	370000	+
LinJ30-370000-375000	LinJ30	370000	375000	+
LinJ30-375000-380000	LinJ30	375000	380000	+
LinJ30-380000-385000	LinJ30	380000	385000	+
LinJ30-385000-390000	LinJ30	385000	390000	+
LinJ30-390000-395000	LinJ30	390000	395000	+
LinJ30-395000-400000	LinJ30	395000	400000	+
LinJ30-400000-405000	LinJ30	400000	405000	+
LinJ30-405000-410000	LinJ30	405000	410000	+
LinJ30-410000-415000	LinJ30	410000	415000	+
LinJ30-415000-420000	LinJ30	415000	420000	+
LinJ30-420000-425000	LinJ30	420000	425000	+
LinJ30-425000-430000	LinJ30	425000	430000	+
LinJ30-430000-435000	LinJ30	430000	435000	+
LinJ30-435000-440000	LinJ30	435000	440000	+
LinJ30-440000-445000	LinJ30	440000	445000	+
LinJ30-445000-450000	LinJ30	445000	450000	+
LinJ30-450000-455000	LinJ30	450000	455000	+
LinJ30-455000-460000	LinJ30	455000	460000	+
LinJ30-460000-465000	LinJ30	460000	465000	+
LinJ30-465000-470000	LinJ30	465000	470000	+
LinJ30-470000-475000	LinJ30	470000	475000	+
LinJ30-475000-480000	LinJ30	475000	480000	+
LinJ30-480000-485000	LinJ30	480000	485000	+
LinJ30-485000-490000	LinJ30	485000	490000	+
LinJ30-490000-495000	LinJ30	490000	495000	+
LinJ30-495000-500000	LinJ30	495000	500000	+
LinJ30-500000-505000	LinJ30	500000	505000	+
LinJ30-505000-510000	LinJ30	505000	510000	+
LinJ30-510000-515000	LinJ30	510000	515000	+
LinJ30-515000-520000	LinJ30	515000	520000	+
LinJ30-520000-525000	LinJ30	520000	525000	+
LinJ30-525000-530000	LinJ30	525000	530000	+
LinJ30-530000-535000	LinJ30	530000	535000	+
LinJ30-535000-540000	LinJ30	535000	540000	+
LinJ30-540000-545000	LinJ30	540000	545000	+
LinJ30-545000-550000	LinJ30	545000	550000	+
LinJ30-550000-555000	LinJ30	550000	555000	+
LinJ30-555000-560000	LinJ30	555000	560000	+
LinJ30-560000-565000	LinJ30	560000	565000	+
LinJ30-565000-570000	LinJ30	565000	570000	+
LinJ30-570000-575000	LinJ30	570000	575000	+
LinJ30-575000-580000	LinJ30	575000	580000	+
LinJ30-580000-585000	LinJ30	580000	585000	+
LinJ30-585000-590000	LinJ30	585000	590000	+
LinJ30-590000-595000	LinJ30	590000	595000	+
LinJ30-595000-600000	LinJ30	595000	600000	+
LinJ30-600000-605000	LinJ30	600000	605000	+
LinJ30-605000-610000	LinJ30	605000	610000	+
LinJ30-610000-615000	LinJ30	610000	615000	+
LinJ30-615000-620000	LinJ30	615000	620000	+
LinJ30-620000-625000	LinJ30	620000	625000	+
LinJ30-625000-630000	LinJ30	625000	630000	+
LinJ30-630000-635000	LinJ30	630000	635000	+
LinJ30-635000-640000	LinJ30	635000	640000	+
LinJ30-640000-645000	LinJ30	640000	645000	+
LinJ30-645000-650000	LinJ30	645000	650000	+
LinJ30-650000-655000	LinJ30	650000	655000	+
LinJ30-655000-660000	LinJ30	655000	660000	+
LinJ30-660000-665000	LinJ30	660000	665000	+
LinJ30-665000-670000	LinJ30	665000	670000	+
LinJ30-670000-675000	LinJ30	670000	675000	+
LinJ30-675000-680000	LinJ30	675000	680000	+
LinJ30-680000-685000	LinJ30	680000	685000	+
LinJ30-685000-690000	LinJ30	685000	690000	+
LinJ30-690000-695000	LinJ30	690000	695000	+
LinJ30-695000-700000	LinJ30	695000	700000	+
LinJ30-700000-705000	LinJ30	700000	705000	+
LinJ30-705000-710000	LinJ30	705000	710000	+
LinJ30-710000-715000	LinJ30	710000	715000	+
LinJ30-715000-720000	LinJ30	715000	720000	+
LinJ30-720000-725000	LinJ30	720000	725000	+
LinJ30-725000-730000	LinJ30	725000	730000	+
LinJ30-730000-735000	LinJ30	730000	735000	+
LinJ30-735000-740000	LinJ30	735000	740000	+
LinJ30-740000-745000	LinJ30	740000	745000	+
LinJ30-745000-750000	LinJ30	745000	750000	+
LinJ30-750000-755000	LinJ30	750000	755000	+
LinJ30-755000-760000	LinJ30	755000	760000	+
LinJ30-760000-765000	LinJ30	760000	765000	+
LinJ30-765000-770000	LinJ30	765000	770000	+
LinJ30-770000-775000	LinJ30	770000	775000	+
LinJ30-775000-780000	LinJ30	775000	780000	+
LinJ30-780000-785000	LinJ30	780000	785000	+
LinJ30-785000-790000	LinJ30	785000	790000	+
LinJ30-790000-795000	LinJ30	790000	795000	+
LinJ30-795000-800000	LinJ30	795000	800000	+
LinJ30-800000-805000	LinJ30	800000	805000	+
LinJ30-805000-810000	LinJ30	805000	810000	+
LinJ30-810000-815000	LinJ30	810000	815000	+
LinJ30-815000-820000	LinJ30	815000	820000	+
LinJ30-820000-825000	LinJ30	820000	825000	+
LinJ30-825000-830000	LinJ30	825000	830000	+
LinJ30-830000-835000	LinJ30	830000	835000	+
LinJ30-835000-840000	LinJ30	835000	840000	+
LinJ30-840000-845000	LinJ30	840000	845000	+
LinJ30-845000-850000	LinJ30	845000	850000	+
LinJ30-850000-855000	LinJ30	850000	855000	+
LinJ30-855000-860000	LinJ30	855000	860000	+
LinJ30-860000-865000	LinJ30	860000	865000	+
LinJ30-865000-870000	LinJ30	865000	870000	+
LinJ30-870000-875000	LinJ30	870000	875000	+
LinJ30-875000-880000	LinJ30	875000	880000	+
LinJ30-880000-885000	LinJ30	880000	885000	+
LinJ30-885000-890000	LinJ30	885000	890000	+
LinJ30-890000-895000	LinJ30	890000	895000	+
LinJ30-895000-900000	LinJ30	895000	900000	+
LinJ30-900000-905000	LinJ30	900000	905000	+
LinJ30-905000-910000	LinJ30	905000	910000	+
LinJ30-910000-915000	LinJ30	910000	915000	+
LinJ30-915000-920000	LinJ30	915000	920000	+
LinJ30-920000-925000	LinJ30	920000	925000	+
LinJ30-925000-930000	LinJ30	925000	930000	+
LinJ30-930000-935000	LinJ30	930000	935000	+
LinJ30-935000-940000	LinJ30	935000	940000	+
LinJ30-940000-945000	LinJ30	940000	945000	+
LinJ30-945000-950000	LinJ30	945000	950000	+
LinJ30-950000-955000	LinJ30	950000	955000	+
LinJ30-955000-960000	LinJ30	955000	960000	+
LinJ30-960000-965000	LinJ30	960000	965000	+
LinJ30-965000-970000	LinJ30	965000	970000	+
LinJ30-970000-975000	LinJ30	970000	975000	+
LinJ30-975000-980000	LinJ30	975000	980000	+
LinJ30-980000-985000	LinJ30	980000	985000	+
LinJ30-985000-990000	LinJ30	985000	990000	+
LinJ30-990000-995000	LinJ30	990000	995000	+
LinJ30-995000-1000000	LinJ30	995000	1000000	+
LinJ30-1000000-1005000	LinJ30	1000000	1005000	+
LinJ30-1005000-1010000	LinJ30	1005000	1010000	+
LinJ30-1010000-1015000	LinJ30	1010000	1015000	+
LinJ30-1015000-1020000	LinJ30	1015000	1020000	+
LinJ30-1020000-1025000	LinJ30	1020000	1025000	+
LinJ30-1025000-1030000	LinJ30	1025000	1030000	+
LinJ30-1030000-1035000	LinJ30	1030000	1035000	+
LinJ30-1035000-1040000	LinJ30	1035000	1040000	+
LinJ30-1040000-1045000	LinJ30	1040000	1045000	+
LinJ30-1045000-1050000	LinJ30	1045000	1050000	+
LinJ30-1050000-1055000	LinJ30	1050000	1055000	+
LinJ30-1055000-1060000	LinJ30	1055000	1060000	+
LinJ30-1060000-1065000	LinJ30	1060000	1065000	+
LinJ30-1065000-1070000	LinJ30	1065000	1070000	+
LinJ30-1070000-1075000	LinJ30	1070000	1075000	+
LinJ30-1075000-1080000	LinJ30	1075000	1080000	+
LinJ30-1080000-1085000	LinJ30	1080000	1085000	+
LinJ30-1085000-1090000	LinJ30	1085000	1090000	+
LinJ30-1090000-1095000	LinJ30	1090000	1095000	+
LinJ30-1095000-1100000	LinJ30	1095000	1100000	+
LinJ30-1100000-1105000	LinJ30	1100000	1105000	+
LinJ30-1105000-1110000	LinJ30	1105000	1110000	+
LinJ30-1110000-1115000	LinJ30	1110000	1115000	+
LinJ30-1115000-1120000	LinJ30	1115000	1120000	+
LinJ30-1120000-1125000	LinJ30	1120000	1125000	+
LinJ30-1125000-1130000	LinJ30	1125000	1130000	+
LinJ30-1130000-1135000	LinJ30	1130000	1135000	+
LinJ30-1135000-1140000	LinJ30	1135000	1140000	+
LinJ30-1140000-1145000	LinJ30	1140000	1145000	+
LinJ30-1145000-1150000	LinJ30	1145000	1150000	+
LinJ30-1150000-1155000	LinJ30	1150000	1155000	+
LinJ30-1155000-1160000	LinJ30	1155000	1160000	+
LinJ30-1160000-1165000	LinJ30	1160000	1165000	+
LinJ30-1165000-1170000	LinJ30	1165000	1170000	+
LinJ30-1170000-1175000	LinJ30	1170000	1175000	+
LinJ30-1175000-1180000	LinJ30	1175000	1180000	+
LinJ30-1180000-1185000	LinJ30	1180000	1185000	+
LinJ30-1185000-1190000	LinJ30	1185000	1190000	+
LinJ30-1190000-1195000	LinJ30	1190000	1195000	+
LinJ30-1195000-1200000	LinJ30	1195000	1200000	+
LinJ30-1200000-1205000	LinJ30	1200000	1205000	+
LinJ30-1205000-1210000	LinJ30	1205000	1210000	+
LinJ30-1210000-1215000	LinJ30	1210000	1215000	+
LinJ30-1215000-1220000	LinJ30	1215000	1220000	+
LinJ30-1220000-1225000	LinJ30	1220000	1225000	+
LinJ30-1225000-1230000	LinJ30	1225000	1230000	+
LinJ30-1230000-1235000	LinJ30	1230000	1235000	+
LinJ30-1235000-1240000	LinJ30	1235000	1240000	+
LinJ30-1240000-1245000	LinJ30	1240000	1245000	+
LinJ30-1245000-1250000	LinJ30	1245000	1250000	+
LinJ30-1250000-1255000	LinJ30	1250000	1255000	+
LinJ30-1255000-1260000	LinJ30	1255000	1260000	+
LinJ30-1260000-1265000	LinJ30	1260000	1265000	+
LinJ30-1265000-1270000	LinJ30	1265000	1270000	+
LinJ30-1270000-1275000	LinJ30	1270000	1275000	+
LinJ30-1275000-1280000	LinJ30	1275000	1280000	+
LinJ30-1280000-1285000	LinJ30	1280000	1285000	+
LinJ30-1285000-1290000	LinJ30	1285000	1290000	+
LinJ30-1290000-1295000	LinJ30	1290000	1295000	+
LinJ30-1295000-1300000	LinJ30	1295000	1300000	+
LinJ30-1300000-1305000	LinJ30	1300000	1305000	+
LinJ30-1305000-1310000	LinJ30	1305000	1310000	+
LinJ30-1310000-1315000	LinJ30	1310000	1315000	+
LinJ30-1315000-1320000	LinJ30	1315000	1320000	+
LinJ30-1320000-1325000	LinJ30	1320000	1325000	+
LinJ30-1325000-1330000	LinJ30	1325000	1330000	+
LinJ30-1330000-1335000	LinJ30	1330000	1335000	+
LinJ30-1335000-1340000	LinJ30	1335000	1340000	+
LinJ30-1340000-1345000	LinJ30	1340000	1345000	+
LinJ30-1345000-1350000	LinJ30	1345000	1350000	+
LinJ30-1350000-1353302	LinJ30	1350000	1353302	+
LinJ31-0-5000	LinJ31	0	5000	+
LinJ31-5000-10000	LinJ31	5000	10000	+
LinJ31-10000-15000	LinJ31	10000	15000	+
LinJ31-15000-20000	LinJ31	15000	20000	+
LinJ31-20000-25000	LinJ31	20000	25000	+
LinJ31-25000-30000	LinJ31	25000	30000	+
LinJ31-30000-35000	LinJ31	30000	35000	+
LinJ31-35000-40000	LinJ31	35000	40000	+
LinJ31-40000-45000	LinJ31	40000	45000	+
LinJ31-45000-50000	LinJ31	45000	50000	+
LinJ31-50000-55000	LinJ31	50000	55000	+
LinJ31-55000-60000	LinJ31	55000	60000	+
LinJ31-60000-65000	LinJ31	60000	65000	+
LinJ31-65000-70000	LinJ31	65000	70000	+
LinJ31-70000-75000	LinJ31	70000	75000	+
LinJ31-75000-80000	LinJ31	75000	80000	+
LinJ31-80000-85000	LinJ31	80000	85000	+
LinJ31-85000-90000	LinJ31	85000	90000	+
LinJ31-90000-95000	LinJ31	90000	95000	+
LinJ31-95000-100000	LinJ31	95000	100000	+
LinJ31-100000-105000	LinJ31	100000	105000	+
LinJ31-105000-110000	LinJ31	105000	110000	+
LinJ31-110000-115000	LinJ31	110000	115000	+
LinJ31-115000-120000	LinJ31	115000	120000	+
LinJ31-120000-125000	LinJ31	120000	125000	+
LinJ31-125000-130000	LinJ31	125000	130000	+
LinJ31-130000-135000	LinJ31	130000	135000	+
LinJ31-135000-140000	LinJ31	135000	140000	+
LinJ31-140000-145000	LinJ31	140000	145000	+
LinJ31-145000-150000	LinJ31	145000	150000	+
LinJ31-150000-155000	LinJ31	150000	155000	+
LinJ31-155000-160000	LinJ31	155000	160000	+
LinJ31-160000-165000	LinJ31	160000	165000	+
LinJ31-165000-170000	LinJ31	165000	170000	+
LinJ31-170000-175000	LinJ31	170000	175000	+
LinJ31-175000-180000	LinJ31	175000	180000	+
LinJ31-180000-185000	LinJ31	180000	185000	+
LinJ31-185000-190000	LinJ31	185000	190000	+
LinJ31-190000-195000	LinJ31	190000	195000	+
LinJ31-195000-200000	LinJ31	195000	200000	+
LinJ31-200000-205000	LinJ31	200000	205000	+
LinJ31-205000-210000	LinJ31	205000	210000	+
LinJ31-210000-215000	LinJ31	210000	215000	+
LinJ31-215000-220000	LinJ31	215000	220000	+
LinJ31-220000-225000	LinJ31	220000	225000	+
LinJ31-225000-230000	LinJ31	225000	230000	+
LinJ31-230000-235000	LinJ31	230000	235000	+
LinJ31-235000-240000	LinJ31	235000	240000	+
LinJ31-240000-245000	LinJ31	240000	245000	+
LinJ31-245000-250000	LinJ31	245000	250000	+
LinJ31-250000-255000	LinJ31	250000	255000	+
LinJ31-255000-260000	LinJ31	255000	260000	+
LinJ31-260000-265000	LinJ31	260000	265000	+
LinJ31-265000-270000	LinJ31	265000	270000	+
LinJ31-270000-275000	LinJ31	270000	275000	+
LinJ31-275000-280000	LinJ31	275000	280000	+
LinJ31-280000-285000	LinJ31	280000	285000	+
LinJ31-285000-290000	LinJ31	285000	290000	+
LinJ31-290000-295000	LinJ31	290000	295000	+
LinJ31-295000-300000	LinJ31	295000	300000	+
LinJ31-300000-305000	LinJ31	300000	305000	+
LinJ31-305000-310000	LinJ31	305000	310000	+
LinJ31-310000-315000	LinJ31	310000	315000	+
LinJ31-315000-320000	LinJ31	315000	320000	+
LinJ31-320000-325000	LinJ31	320000	325000	+
LinJ31-325000-330000	LinJ31	325000	330000	+
LinJ31-330000-335000	LinJ31	330000	335000	+
LinJ31-335000-340000	LinJ31	335000	340000	+
LinJ31-340000-345000	LinJ31	340000	345000	+
LinJ31-345000-350000	LinJ31	345000	350000	+
LinJ31-350000-355000	LinJ31	350000	355000	+
LinJ31-355000-360000	LinJ31	355000	360000	+
LinJ31-360000-365000	LinJ31	360000	365000	+
LinJ31-365000-370000	LinJ31	365000	370000	+
LinJ31-370000-375000	LinJ31	370000	375000	+
LinJ31-375000-380000	LinJ31	375000	380000	+
LinJ31-380000-385000	LinJ31	380000	385000	+
LinJ31-385000-390000	LinJ31	385000	390000	+
LinJ31-390000-395000	LinJ31	390000	395000	+
LinJ31-395000-400000	LinJ31	395000	400000	+
LinJ31-400000-405000	LinJ31	400000	405000	+
LinJ31-405000-410000	LinJ31	405000	410000	+
LinJ31-410000-415000	LinJ31	410000	415000	+
LinJ31-415000-420000	LinJ31	415000	420000	+
LinJ31-420000-425000	LinJ31	420000	425000	+
LinJ31-425000-430000	LinJ31	425000	430000	+
LinJ31-430000-435000	LinJ31	430000	435000	+
LinJ31-435000-440000	LinJ31	435000	440000	+
LinJ31-440000-445000	LinJ31	440000	445000	+
LinJ31-445000-450000	LinJ31	445000	450000	+
LinJ31-450000-455000	LinJ31	450000	455000	+
LinJ31-455000-460000	LinJ31	455000	460000	+
LinJ31-460000-465000	LinJ31	460000	465000	+
LinJ31-465000-470000	LinJ31	465000	470000	+
LinJ31-470000-475000	LinJ31	470000	475000	+
LinJ31-475000-480000	LinJ31	475000	480000	+
LinJ31-480000-485000	LinJ31	480000	485000	+
LinJ31-485000-490000	LinJ31	485000	490000	+
LinJ31-490000-495000	LinJ31	490000	495000	+
LinJ31-495000-500000	LinJ31	495000	500000	+
LinJ31-500000-505000	LinJ31	500000	505000	+
LinJ31-505000-510000	LinJ31	505000	510000	+
LinJ31-510000-515000	LinJ31	510000	515000	+
LinJ31-515000-520000	LinJ31	515000	520000	+
LinJ31-520000-525000	LinJ31	520000	525000	+
LinJ31-525000-530000	LinJ31	525000	530000	+
LinJ31-530000-535000	LinJ31	530000	535000	+
LinJ31-535000-540000	LinJ31	535000	540000	+
LinJ31-540000-545000	LinJ31	540000	545000	+
LinJ31-545000-550000	LinJ31	545000	550000	+
LinJ31-550000-555000	LinJ31	550000	555000	+
LinJ31-555000-560000	LinJ31	555000	560000	+
LinJ31-560000-565000	LinJ31	560000	565000	+
LinJ31-565000-570000	LinJ31	565000	570000	+
LinJ31-570000-575000	LinJ31	570000	575000	+
LinJ31-575000-580000	LinJ31	575000	580000	+
LinJ31-580000-585000	LinJ31	580000	585000	+
LinJ31-585000-590000	LinJ31	585000	590000	+
LinJ31-590000-595000	LinJ31	590000	595000	+
LinJ31-595000-600000	LinJ31	595000	600000	+
LinJ31-600000-605000	LinJ31	600000	605000	+
LinJ31-605000-610000	LinJ31	605000	610000	+
LinJ31-610000-615000	LinJ31	610000	615000	+
LinJ31-615000-620000	LinJ31	615000	620000	+
LinJ31-620000-625000	LinJ31	620000	625000	+
LinJ31-625000-630000	LinJ31	625000	630000	+
LinJ31-630000-635000	LinJ31	630000	635000	+
LinJ31-635000-640000	LinJ31	635000	640000	+
LinJ31-640000-645000	LinJ31	640000	645000	+
LinJ31-645000-650000	LinJ31	645000	650000	+
LinJ31-650000-655000	LinJ31	650000	655000	+
LinJ31-655000-660000	LinJ31	655000	660000	+
LinJ31-660000-665000	LinJ31	660000	665000	+
LinJ31-665000-670000	LinJ31	665000	670000	+
LinJ31-670000-675000	LinJ31	670000	675000	+
LinJ31-675000-680000	LinJ31	675000	680000	+
LinJ31-680000-685000	LinJ31	680000	685000	+
LinJ31-685000-690000	LinJ31	685000	690000	+
LinJ31-690000-695000	LinJ31	690000	695000	+
LinJ31-695000-700000	LinJ31	695000	700000	+
LinJ31-700000-705000	LinJ31	700000	705000	+
LinJ31-705000-710000	LinJ31	705000	710000	+
LinJ31-710000-715000	LinJ31	710000	715000	+
LinJ31-715000-720000	LinJ31	715000	720000	+
LinJ31-720000-725000	LinJ31	720000	725000	+
LinJ31-725000-730000	LinJ31	725000	730000	+
LinJ31-730000-735000	LinJ31	730000	735000	+
LinJ31-735000-740000	LinJ31	735000	740000	+
LinJ31-740000-745000	LinJ31	740000	745000	+
LinJ31-745000-750000	LinJ31	745000	750000	+
LinJ31-750000-755000	LinJ31	750000	755000	+
LinJ31-755000-760000	LinJ31	755000	760000	+
LinJ31-760000-765000	LinJ31	760000	765000	+
LinJ31-765000-770000	LinJ31	765000	770000	+
LinJ31-770000-775000	LinJ31	770000	775000	+
LinJ31-775000-780000	LinJ31	775000	780000	+
LinJ31-780000-785000	LinJ31	780000	785000	+
LinJ31-785000-790000	LinJ31	785000	790000	+
LinJ31-790000-795000	LinJ31	790000	795000	+
LinJ31-795000-800000	LinJ31	795000	800000	+
LinJ31-800000-805000	LinJ31	800000	805000	+
LinJ31-805000-810000	LinJ31	805000	810000	+
LinJ31-810000-815000	LinJ31	810000	815000	+
LinJ31-815000-820000	LinJ31	815000	820000	+
LinJ31-820000-825000	LinJ31	820000	825000	+
LinJ31-825000-830000	LinJ31	825000	830000	+
LinJ31-830000-835000	LinJ31	830000	835000	+
LinJ31-835000-840000	LinJ31	835000	840000	+
LinJ31-840000-845000	LinJ31	840000	845000	+
LinJ31-845000-850000	LinJ31	845000	850000	+
LinJ31-850000-855000	LinJ31	850000	855000	+
LinJ31-855000-860000	LinJ31	855000	860000	+
LinJ31-860000-865000	LinJ31	860000	865000	+
LinJ31-865000-870000	LinJ31	865000	870000	+
LinJ31-870000-875000	LinJ31	870000	875000	+
LinJ31-875000-880000	LinJ31	875000	880000	+
LinJ31-880000-885000	LinJ31	880000	885000	+
LinJ31-885000-890000	LinJ31	885000	890000	+
LinJ31-890000-895000	LinJ31	890000	895000	+
LinJ31-895000-900000	LinJ31	895000	900000	+
LinJ31-900000-905000	LinJ31	900000	905000	+
LinJ31-905000-910000	LinJ31	905000	910000	+
LinJ31-910000-915000	LinJ31	910000	915000	+
LinJ31-915000-920000	LinJ31	915000	920000	+
LinJ31-920000-925000	LinJ31	920000	925000	+
LinJ31-925000-930000	LinJ31	925000	930000	+
LinJ31-930000-935000	LinJ31	930000	935000	+
LinJ31-935000-940000	LinJ31	935000	940000	+
LinJ31-940000-945000	LinJ31	940000	945000	+
LinJ31-945000-950000	LinJ31	945000	950000	+
LinJ31-950000-955000	LinJ31	950000	955000	+
LinJ31-955000-960000	LinJ31	955000	960000	+
LinJ31-960000-965000	LinJ31	960000	965000	+
LinJ31-965000-970000	LinJ31	965000	970000	+
LinJ31-970000-975000	LinJ31	970000	975000	+
LinJ31-975000-980000	LinJ31	975000	980000	+
LinJ31-980000-985000	LinJ31	980000	985000	+
LinJ31-985000-990000	LinJ31	985000	990000	+
LinJ31-990000-995000	LinJ31	990000	995000	+
LinJ31-995000-1000000	LinJ31	995000	1000000	+
LinJ31-1000000-1005000	LinJ31	1000000	1005000	+
LinJ31-1005000-1010000	LinJ31	1005000	1010000	+
LinJ31-1010000-1015000	LinJ31	1010000	1015000	+
LinJ31-1015000-1020000	LinJ31	1015000	1020000	+
LinJ31-1020000-1025000	LinJ31	1020000	1025000	+
LinJ31-1025000-1030000	LinJ31	1025000	1030000	+
LinJ31-1030000-1035000	LinJ31	1030000	1035000	+
LinJ31-1035000-1040000	LinJ31	1035000	1040000	+
LinJ31-1040000-1045000	LinJ31	1040000	1045000	+
LinJ31-1045000-1050000	LinJ31	1045000	1050000	+
LinJ31-1050000-1055000	LinJ31	1050000	1055000	+
LinJ31-1055000-1060000	LinJ31	1055000	1060000	+
LinJ31-1060000-1065000	LinJ31	1060000	1065000	+
LinJ31-1065000-1070000	LinJ31	1065000	1070000	+
LinJ31-1070000-1075000	LinJ31	1070000	1075000	+
LinJ31-1075000-1080000	LinJ31	1075000	1080000	+
LinJ31-1080000-1085000	LinJ31	1080000	1085000	+
LinJ31-1085000-1090000	LinJ31	1085000	1090000	+
LinJ31-1090000-1095000	LinJ31	1090000	1095000	+
LinJ31-1095000-1100000	LinJ31	1095000	1100000	+
LinJ31-1100000-1105000	LinJ31	1100000	1105000	+
LinJ31-1105000-1110000	LinJ31	1105000	1110000	+
LinJ31-1110000-1115000	LinJ31	1110000	1115000	+
